"id","trial_number","rt","response","attempt","correct","incorrect","ssd","answer","task","ReflectionSum","BroodingSum","DepressiveSum","IntrusiveSum","DeliberateSum","ReappraisalSum","SuppressionSum","SSRT"
"59",92,804.7,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",93,342.2,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",94,361.6,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",95,269.1,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",96,264.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",97,340.7,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",98,322.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",99,290.9,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",100,253,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",101,355,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",102,251.5,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",103,272.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",104,242.4,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",105,408.6,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",106,327,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",107,818.1,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",108,444.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",109,752,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",110,357.5,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",111,346.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",112,369.8,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",113,402.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",114,319.6,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",115,365.9,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",116,390.7,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",117,756.5,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",118,336,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",119,752.4,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",120,845.1,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",121,330.5,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",122,405.7,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",123,744.3,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",124,305,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",125,336.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",126,773.9,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",127,280.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",128,301.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",129,721.9,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",130,361.4,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",131,279.2,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",132,310.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",133,779.1,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",134,373.9,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",135,316.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",136,300.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",137,756.4,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",138,236.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",139,249.3,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",140,403.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",141,779.8,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",142,285.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",143,757.4,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",144,278,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",145,305.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",146,544.4,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",147,271.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",148,404.6,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",149,401.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",150,294,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",151,208.2,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",152,781.4,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",153,387.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",154,421.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",155,399.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",156,319.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",157,308.4,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",158,338,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",159,744.8,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",160,339.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",161,346.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",162,433.8,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",163,329.5,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",164,380.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",165,763.8,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",166,410.2,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",167,312.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",168,264.1,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",169,760.1,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",170,295,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",171,342.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",172,401.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",173,407,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",174,346.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",175,353,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",176,311.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",177,768.9,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",178,307.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",179,342.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",180,246.1,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",181,355.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",182,291.9,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",183,358.9,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",184,263.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",185,281.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",186,224.7,"Left",1,0,1,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",187,459,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",188,314.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",189,415.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",190,272.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",191,304.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",192,322.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",193,258.6,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",194,291.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",195,275.4,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",196,313.2,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",197,702.4,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",198,387.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",199,328.2,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",200,769.2,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",201,686.7,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",202,387.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",203,391.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",204,276,"Left",1,0,1,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",205,271.5,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",206,347.9,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",207,438.2,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",208,301,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",209,697,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",210,373.1,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",211,302.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",212,377.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",213,760.6,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",214,406.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",215,316.6,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",216,307.1,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",217,288.8,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",218,325.4,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",219,262.5,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",220,263.2,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",221,730,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",222,329.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",223,286.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",224,252.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",225,254.9,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",226,685.1,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",227,796.1,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",228,768.3,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",229,676.2,"Left",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",230,369.4,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",231,343,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",232,305.3,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",233,282.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",234,289.5,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",235,623.9,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",236,490.6,"Right",1,1,0,50,"Right","NoStop",6,11,16,15,14,36,7,532
"59",237,367.3,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",238,643.9,"Right",1,0,1,50,"NoGo","Stop",6,11,16,15,14,36,7,532
"59",239,394.7,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"59",240,358.9,"Left",1,1,0,50,"Left","NoStop",6,11,16,15,14,36,7,532
"42",1,101.2,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",2,53.7,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",3,55.1,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",4,1299.934,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",5,95.3,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",6,88.2,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",7,145.1,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",8,74.1,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",9,149.7,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",10,211.6,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",11,98.3,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",12,238.8,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",13,87.7,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",14,1299.678,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",15,70.6,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",16,135.5,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",17,1299.451,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",18,44.8,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",19,187.2,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",20,246.8,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",21,69.2,"Right",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",22,310.7,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",23,312.5,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",24,1349.66,"NoGo",NA,1,0,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",25,173.6,"Left",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",26,412.8,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",27,170.1,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",28,263.1,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",29,144.1,"Left",1,0,1,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",30,546.9,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",31,271.3,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",32,1399.989,"NoGo",NA,1,0,100,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",33,187.7,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",34,314.5,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",35,149.1,"Right",1,0,1,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",36,409.8,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",37,249.3,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",38,1399.861,"NoGo",NA,1,0,100,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",39,227.7,"Left",1,0,1,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",40,479.1,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",41,348.2,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",42,340,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",43,205.1,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",44,196.6,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",45,1399.462,"NoGo",NA,1,0,100,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",46,238.5,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",47,1349.857,"NoGo",NA,1,0,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",48,130.5,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",49,111.1,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",50,116.6,"Right",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",51,312.7,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",52,266.7,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",53,333.6,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",54,155.2,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",55,212.9,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",56,1350.064,"NoGo",NA,1,0,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",57,179.2,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",58,174.3,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",59,156.9,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",60,110.6,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",61,1299.662,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",62,97.2,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",63,79.3,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",64,97.9,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",65,106.8,"Left",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",66,128.4,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",67,176,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",68,286.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",69,1299.709,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",70,102.9,"Left",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",71,1299.363,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",72,1249.515,"NoGo",NA,1,0,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",73,24.2,"Right",1,1,0,300,"Right","NoStop",11,20,45,26,21,18,12,174
"42",74,288.1,"Right",1,1,0,300,"Right","NoStop",11,20,45,26,21,18,12,174
"42",75,88.8,"Left",1,1,0,300,"Left","NoStop",11,20,45,26,21,18,12,174
"42",76,23.8,"Left",1,0,1,300,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",77,170.3,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",78,146.7,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",79,76.8,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",80,265,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",81,45.3,"Left",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",82,177.9,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",83,120.9,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",84,1300.001,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",85,111.7,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",86,125.5,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",87,86.7,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",88,56.5,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",89,1249.475,"NoGo",NA,1,0,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",90,50.2,"Left",1,1,0,300,"Left","NoStop",11,20,45,26,21,18,12,174
"42",91,92.9,"Right",1,1,0,300,"Right","NoStop",11,20,45,26,21,18,12,174
"42",92,33,"Right",1,0,1,300,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",93,182,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",94,107,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",95,86.2,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",96,159.6,"Left",1,1,0,250,"Left","NoStop",11,20,45,26,21,18,12,174
"42",97,178.5,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",98,1299.583,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",99,122.9,"Right",1,1,0,250,"Right","NoStop",11,20,45,26,21,18,12,174
"42",100,84.5,"Right",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",101,270.6,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",102,313.3,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",103,223.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",104,140.8,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",105,235.5,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",106,237.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",107,221.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",108,204.1,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",109,159.3,"Left",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",110,1350.006,"NoGo",NA,1,0,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",111,176.9,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",112,1299.792,"NoGo",NA,1,0,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",113,125,"Left",1,0,1,250,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",114,323.4,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",115,276.1,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",116,160.2,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",117,472.3,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",118,106.9,"Right",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",119,307.2,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",120,156,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",121,491.5,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",122,126.3,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",123,233.2,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",124,212.4,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",125,219.7,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",126,233.9,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",127,193.7,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",128,213.1,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",129,149.4,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",130,145.6,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
"42",131,1349.99,"NoGo",NA,1,0,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",132,111.7,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",133,117.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",134,233.5,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",135,194.2,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",136,194,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",137,106.5,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",138,174.3,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",139,116,"Right",1,1,0,200,"Right","NoStop",11,20,45,26,21,18,12,174
"42",140,171.5,"Left",1,1,0,200,"Left","NoStop",11,20,45,26,21,18,12,174
"42",141,171.7,"Right",1,0,1,200,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",142,184.7,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",143,135.7,"Left",1,0,1,150,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",144,268.7,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",145,146.7,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",146,167,"Right",1,1,0,100,"Right","NoStop",11,20,45,26,21,18,12,174
"42",147,279.7,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",148,164.7,"Left",1,1,0,100,"Left","NoStop",11,20,45,26,21,18,12,174
"42",149,1399.608,"NoGo",NA,1,0,100,"NoGo","Stop",11,20,45,26,21,18,12,174
"42",150,197.4,"Left",1,1,0,150,"Left","NoStop",11,20,45,26,21,18,12,174
"42",151,267,"Right",1,1,0,150,"Right","NoStop",11,20,45,26,21,18,12,174
