"Schedule.ID","Participant.Public.ID","Trial.Number","Reaction.Time","Response","Attempt","Correct","Incorrect","ssd","display","ANSWER","Task"
23638950,22,"42",368.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"43",456.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"44",737.4,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"45",322.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"46",323.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"47",792.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"48",368.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"49",760.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"50",426.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"51",401.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"52",339.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"53",294.2,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"54",819.2,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"55",395.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"56",402.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"57",379.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"58",408.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"59",340.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"60",792.7,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"61",376.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"62",739.9,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"63",769.5,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"64",416.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"65",344.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"66",361.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"67",338.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"68",332.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"69",407.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"70",364.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"71",411.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"72",311,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"73",768.5,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"74",420.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"75",747,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"76",416.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"77",341.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"78",401.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"79",346.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"80",766.8,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"81",464.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"82",461.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"83",725.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"84",319.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"85",278,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"86",281.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"87",699.2,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"88",334.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"89",720.9,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"90",350.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"91",309.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"92",391.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"93",265.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"94",714.1,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"95",302.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"96",264.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"97",671,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"98",473.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"99",282.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"100",741.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"101",303.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"102",290,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"103",719.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"104",415.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"105",674.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"106",321.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"107",663.8,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"108",307.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"109",343,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"110",321.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"111",295.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"112",305.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"113",325.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"114",368.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"115",708.4,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"116",369.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"117",729.7,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"118",410.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"119",315.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"120",291.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"121",605.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"122",252.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"123",310.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"124",236.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"125",267.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"126",723.8,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"127",716.2,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"128",690,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"129",754.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"130",407.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"131",284.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"132",286.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"133",531.1,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"134",711.5,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"135",281.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"136",716.4,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"137",370.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"138",293.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"139",514.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"140",256.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"141",253.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"142",287.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"143",278.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"144",246.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"145",679.1,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"146",722.4,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"147",416.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"148",356.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"149",699.3,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"150",672.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"151",337.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"152",236.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"153",284,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"154",344.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"155",226,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"156",205,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"157",229.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"158",403.1,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"159",275.1,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"160",282.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"161",262.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"162",290,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"163",273.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"164",277,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"165",286,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"166",266.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"167",255,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"168",241.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"169",247,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"170",722.5,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"171",245.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"172",718,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"173",337.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"174",715.3,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"175",713.6,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"176",300.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"177",243.2,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"178",389,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"179",307.7,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"180",730.4,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"181",296.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"182",293.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"183",647.7,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"184",324.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"185",294.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"186",635.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"187",431.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"188",708.1,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"189",347,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"190",278.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"191",285.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"192",290.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"193",303,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"194",243.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"195",316.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"196",321.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"197",280.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"198",709.8,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"199",300.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"200",319.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"201",370.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"202",253.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"203",277.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"204",222.7,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"205",555.7,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"206",618.4,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"207",347.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"208",258,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"209",250.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"210",229.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"211",230.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"212",207.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"213",249.8,"Right",1,0,1,50,"craving","Left","NoStop"
23638950,22,"214",254.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"215",259.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"216",232.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"217",262.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"218",191.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"219",219.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"220",307.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"221",213.4,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"222",204,"Left",1,0,1,50,"craving","Right","NoStop"
23638950,22,"223",333.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"224",296.5,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"225",254.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"226",296.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"227",399.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"228",355,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"229",236.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"230",336.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"231",211.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"232",719.5,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"233",624.9,"Right",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"234",311.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"235",250.9,"Left",1,1,0,50,"craving","Left","NoStop"
23638950,22,"236",317.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"237",284.7,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"238",238.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638950,22,"239",750.6,"Left",1,0,1,50,"craving","NoGo","Stop"
23638950,22,"240",296.7,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"1",117.5,"Right",1,1,0,250,"craving","Right","NoStop"
23638280,86,"2",126.6,"Left",1,0,1,250,"craving","NoGo","Stop"
23638280,86,"3",89.59999999,"Right",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"4",250.8,"Right",1,0,1,150,"craving","NoGo","Stop"
23638280,86,"5",470,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"6",281.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"7",262.7,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"8",274.9,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"9",313,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"10",271,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"11",313.9,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"12",1395.984,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23638280,86,"13",417.6,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"14",339.5,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"15",176.1,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"16",185.7,"Right",1,0,1,150,"craving","NoGo","Stop"
23638280,86,"17",320.8,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"18",263.3,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"19",438.1,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"20",1446.216,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"21",292,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"22",1446.039,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"23",467.8,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"24",284.9,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"25",382.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"26",236,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"27",1396.177,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23638280,86,"28",1346.371,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23638280,86,"29",316.7,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"30",216.6,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"31",210.1,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"32",263.2,"Right",1,1,0,200,"craving","Right","NoStop"
23638280,86,"33",249.6,"Left",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"34",662.2,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"35",1346.149,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23638280,86,"36",539.1,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"37",1296.531,"NoGo",NA,1,0,200,"craving","NoGo","Stop"
23638280,86,"38",383.5,"Left",1,1,0,250,"craving","Left","NoStop"
23638280,86,"39",201.8,"Left",1,1,0,250,"craving","Left","NoStop"
23638280,86,"40",224.2,"Left",1,0,1,250,"craving","NoGo","Stop"
23638280,86,"41",506.2,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"42",172.8,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"43",136.3,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"44",169.2,"Left",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"45",402.8,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"46",1346.188,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23638280,86,"47",528.8,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"48",384.4,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"49",308.9,"Right",1,1,0,200,"craving","Right","NoStop"
23638280,86,"50",390.5,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"51",189.3,"Right",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"52",1346.309,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23638280,86,"53",209.7,"Left",1,1,0,200,"craving","Left","NoStop"
23638280,86,"54",171.5,"Right",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"55",239.3,"Left",1,0,1,150,"craving","NoGo","Stop"
23638280,86,"56",616.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"57",747.8,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"58",526.9,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"59",476.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"60",325.8,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"61",329.2,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"62",250.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"63",240.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"64",206.7,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"65",153.3,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"66",404.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"67",371.9,"Left",1,0,1,50,"craving","NoGo","Stop"
23638280,86,"68",1445.987,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"69",385.5,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"70",303.7,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"71",274.4,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"72",247.4,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"73",301.9,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"74",236.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"75",253.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"76",269.3,"Left",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"77",599.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"78",336.6,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"79",1445.79,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"80",567.1,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"81",401.3,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"82",354.1,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"83",227.5,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"84",250.1,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"85",267.2,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"86",317,"Left",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"87",398.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"88",538.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"89",966.6,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"90",331.9,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"91",310.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"92",302.3,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"93",1446.049,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"94",404.8,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"95",219,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"96",219.6,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"97",558.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"98",343,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"99",337,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"100",419.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"101",322.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"102",1445.807,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"103",248.4,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"104",229.7,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"105",206.9,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"106",181.7,"Right",1,0,1,100,"craving","Left","NoStop"
23638280,86,"107",393.1,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"108",214,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"109",314.3,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"110",374.2,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"111",305.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"112",1446.075,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"113",360.4,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"114",309.5,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"115",339.4,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"116",1396.19,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23638280,86,"117",349,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"118",238,"Left",1,0,1,150,"craving","NoGo","Stop"
23638280,86,"119",335.5,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"120",284.9,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"121",338.2,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"122",440.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"123",264.2,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"124",198.8,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"125",228.4,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"126",225,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"127",277,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"128",238.6,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"129",300.6,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"130",295.2,"Right",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"131",265.8,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"132",1445.799,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"133",281.8,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"134",288.5,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"135",1396.121,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23638280,86,"136",216.7,"Left",1,0,1,150,"craving","NoGo","Stop"
23638280,86,"137",321.7,"Left",1,1,0,100,"craving","Left","NoStop"
23638280,86,"138",382.6,"Right",1,1,0,100,"craving","Right","NoStop"
23638280,86,"139",215.8,"Left",1,0,1,100,"craving","NoGo","Stop"
23638280,86,"140",302.8,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"141",505.2,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"142",360.1,"Right",1,1,0,50,"craving","Right","NoStop"
23638280,86,"143",336.5,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"144",298.4,"Left",1,1,0,50,"craving","Left","NoStop"
23638280,86,"145",1445.712,"NoGo",NA,1,0,50,"craving","NoGo","Stop"
23638280,86,"146",1396.125,"NoGo",NA,1,0,100,"craving","NoGo","Stop"
23638280,86,"147",353.2,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"148",231.4,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"149",1346.149,"NoGo",NA,1,0,150,"craving","NoGo","Stop"
23638280,86,"150",192.3,"Right",1,0,1,200,"craving","NoGo","Stop"
23638280,86,"151",266.6,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"152",188.1,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"153",243.4,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"154",222.9,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"155",185,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"156",197.5,"Right",1,0,1,150,"craving","Left","NoStop"
23638280,86,"157",219.5,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"158",255.5,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"159",265.8,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"160",218.1,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"161",140.7,"Left",1,0,1,150,"craving","Right","NoStop"
23638280,86,"162",352.6,"Right",1,1,0,150,"craving","Right","NoStop"
23638280,86,"163",277.7,"Left",1,1,0,150,"craving","Left","NoStop"
23638280,86,"164",232.1,"Right",1,0,1,150,"craving","NoGo","Stop"
